PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_003928,Security,"Murder Suspect Remanded for 21 Days As Detectives Recover Missing Head Of Slain Nyeri Woman From Pit Latrine. Murder Suspect Remanded for 21 Days As Detectives Recover Missing Head Of Slain Nyeri Woman From Pit Latrine By: BRUHAN MAKONG | 15th Jul 2026 | 2 min read Listen NAIROBI, Kenya, Jul 15-A murder investigation into the brutal killing of 25-year-old Joy Kanini Gathu took a grim turn after detectives recovered her severed head from a pit latrine in Nyeri, following information allegedly provided by the prime suspect during interrogation. John Nderitu Mureithi was on Tuesday remanded for 21 days by the Nyeri Law Courts, giving investigators additional time to complete inquiries into the killing, which has shocked residents of the county. The suspect was arrested on July 10 by detectives from the DCI Homicide Investigations Bureau along the Nanyuki–Isiolo Road while allegedly attempting to flee to Uganda. The Directorate of Criminal Investigations (DCI) said the suspect led detectives to Ngangarithi Estate in Nyeri Township, where he allegedly disposed of the victim’s head inside a 20-foot-deep pit latrine located within a residential compound. “A determined multi-agency team comprising detectives from the DCI Homicide Investigations Bureau and DCI Nyeri Central, forensic experts, officers from the National Government Administration Office, Nyeri Police Station, and the Nyeri County Disaster and Rescue Team conducted a painstaking recovery operation,” DCI said. You might also like DCI receives U.S. DEA vehicles to boost anti-narcotics operations DCI arrests suspect in murder of TUK lecturer Three arrested as DCI rescues two missing girls The multi-agency team partially demolished the pit latrine before carefully retrieving the victim’s head, along with blood-stained clothing believed to be linked to the murder. The recovered remains were transferred to the Nyeri County Referral Hospital Mortuary, where a post-mortem examination is expected to provide crucial forensic evidence. The blood-stained clothing has also been secured for laboratory analysis as investigators work to reconstruct the events surrounding the killing. The recovery marks a major breakthrough in the investigation, with detectives expected to use forensic findings and other",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://capitalfm.africa/murder-suspect-remanded-for-21-days-as-detectives-recover-missing-head-of-slain-nyeri-woman-from-pit-latrine/,2026-07-15T10:18:14+03:00,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004631"", ""recovered_from"": ""qpsa_2026_004620"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003929,Security,"Untitled. Nigeria Jails Three for Life Over Oyo School Abductions Three men have been sentenced to life imprisonment in Nigeria after pleading guilty to offences linked to the kidnapping of dozens of pupils and teachers during coordinated attacks on schools in Oyo State in May. Justice Salim Ibrahim sentenced the three men after they pleaded guilty to some of the 10 terrorism charges preferred against them by the federal government. Abdulrazak Umar (a.k.a. Abu Khalifa/Abu Khalid), Yunusa Musa (a.k.a. Yunusa bin Musa) and Shamsu Adamu Sani (a.k.a. Abu Itisar) pleaded guilty to counts four and six. The men admitted to concealing information about those responsible and acknowledged being members of a Boko Haram affiliate. They denied conspiring in the abductions. The convictions come weeks after security forces rescued 44 abducted pupils and teachers. Mass kidnappings by armed groups for ransom have become increasingly common, often requesting ransoms for the release of the captives. They tend to focus on soft targets such as schools, churches, mosques and remote villages. Kenya's Ex-Governor Obado Guilty of Murder Keep up with the latest headlines on WhatsApp | LinkedIn Former Migori Governor Okoth Obado has been found guilty of murdering 26-year-old university student Sharon Otieno, who was pregnant with his child at the time of her death in 2018. A Kenyan court ruled that Obado orchestrated the killing. His former personal assistant and county clerk helped carry it out and conceal the crime. Otieno's murder, which sparked nationwide outrage and renewed attention on violence against women in Kenya, was investigated using eyewitness testimony and circumstantial evidence. The three men remain in custody awaiting sentencing. South Africa Rejects ICC Migrant Violence Petition South Africa has dismissed as ""opportunistic"" a petition filed at the International Criminal Court by two Ghanaian nationals seeking an investigation into attacks on foreign migrants, arguing the country's legal system is capable of addressing such cases. The petition, submitted to the Hague-based court, argued that the violence could amount to crimes against humanity and accuses the South African government of failing to prevent",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607240110.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004758"", ""recovered_from"": ""qpsa_2026_004745"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003930,Health,"Untitled. Kenyan President William Ruto has announced plans to fully fund university and college education for every student who qualifies for admission, saying no child should miss out on higher education because of their family's financial situation. Speaking on Tuesday at State House in Nairobi, Ruto said the government had completed work on a new higher education funding model and submitted the necessary amendments to Parliament to pave the way for universal funding beginning in September this year. The proposal marks a major policy shift after years of complaints from universities over inadequate government funding and concerns from students who struggled to raise tuition despite qualifying for admission. The reforms are intended to ensure that access to higher education is determined by academic merit rather than a family's ability to pay. Follow us on WhatsApp | LinkedIn for the latest headlines Ruto acknowledged that previous funding models had failed to achieve their objectives, leaving universities under severe financial strain. ""We tried the differentiated model. I think the vice chancellors here know it didn't work because it made most of our universities almost close down. Because while we promised 80% funding, we went down to 40%, and most universities suffered,"" he said. He said the government later introduced a funding structure combining parental contributions, student loans and scholarships in an effort to promote equity, but many deserving students still faced financial barriers. ""Now we are moving to universal under the amendments we have taken to Parliament. So going forward, any student, so long as they have passed their exam and they have been placed in a college or a university, will get full funding for their higher education,"" Ruto said. The President said parents who wish to contribute towards their children's education would remain free to do so, but financial hardship would no longer prevent students from accessing higher education. ""It will be the choice of parents if they want to pay. But if parents don't want to pay, we now have a model that will pay for every child,"" he",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607220060.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.31"", ""original_psa_id"": ""qpsa_2026_004759"", ""recovered_from"": ""qpsa_2026_004746"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003931,Education,"Untitled. Nairobi — President William Ruto has nominated Kenya National Commission on Human Rights (KNCHR) Chairperson Dr. Duncan Ojwang Oburu to chair the Independent Policing Oversight Authority (IPOA), as part of a fresh round of appointments to constitutional commissions and public bodies. The nominations, announced Tuesday through Notification of Presidential Action No. XI of 2026, also include appointments to the Teachers Service Commission (TSC), the Public Service Commission (PSC) and the Intergovernmental Relations Technical Committee (IGRTC). If approved by Parliament, Oburu will succeed former IPOA Chairperson Justice Ahmed Issack Hassan, who vacated the office after his appointment to the Court of Appeal earlier this year. President Ruto also nominated former Kenya National Union of Teachers (KNUT) Secretary-General Wilson Sossion and Antonina Lentoijoni to serve as members of the Teachers Service Commission. Keep up with the latest headlines on WhatsApp | LinkedIn Flora Mutua was nominated as a member of the Public Service Commission, also subject to parliamentary approval. The nominations come as the government moves to fill vacancies in key constitutional commissions and independent offices following resignations and the expiry of office holders' terms. The President further nominated Wilson Kuria Thuita, Silvya C. Apaa, Ahmed Kanyara Bishar, Pascalyne Ntang'enoi Kimiriri, Ken Riaga, Evalyn Chepkirui Aruasa and Mary Nanjala Kilobi to serve on the Intergovernmental Relations Technical Committee, subject to ratification by the National and County Government Coordinating Summit in accordance with the Intergovernmental Relations Act. Separately, President Ruto reorganised the government's communications structure by appointing former National Police Service spokesperson Charles Owino Wahong'o as Government Spokesperson. Owino was redeployed from the Ministry of Information, Communications and the Digital Economy, where he had been serving as Acting Head of Government Communications, to the Executive Office of the President. Former Government Spokesperson Isaac Mwaura was redesignated as Head of the Office of Diversity, Inclusion and Disability Rights in the Executive Office of the President. The nominees to IPOA, TSC and PSC will now undergo parliamentary vetting before they can formally assume office. Read the original article on Capital FM",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607220046.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004760"", ""recovered_from"": ""qpsa_2026_004747"", ""recovery"": ""psa_core_extract"", ""token_count"": 337, ""strict_psa_pass"": true}"
psa_2026_003932,Education,"Untitled. Nairobi — Nairobi gubernatorial aspirant Pauline Njoroge has resigned from the Jubilee Party after 14 years, signalling that she is set to formally join the emerging Linda Mwananchi Party, a political outfit still linked to the opposition. In a statement , Njoroge announced her resignation from both the Jubilee Party's National Executive Committee, where she served as Deputy Organising Secretary, and from the party's membership with immediate effect. The communications strategist said her departure marked the end of a transformative political journey that began in 2012 when she joined The National Alliance (TNA) as Communications Manager before it merged with URP to form the Jubilee Party. ""Today, however, I believe the time has come to embrace a new chapter,"" she said. Follow us on WhatsApp | LinkedIn for the latest headlines Njoroge expressed gratitude to former President Uhuru Kenyatta, describing him as more than a political leader. ""I am especially grateful to the Jubilee Party Leader, H.E. Uhuru Kenyatta, who has been more than a leader to me. He has been a mentor, a teacher and a political father,"" she said, adding that he had entrusted her with responsibility and exposed her to leadership and governance experiences across Africa and beyond. She said despite leaving Jubilee, Kenyatta would remain ""a valued source of wisdom and counsel."" Her resignation comes as political realignments gather pace ahead of the 2027 General Election, with Njoroge indicating she is preparing to throw her weight behind the Linda Mwananchi movement, which is in the process of transitioning into a political party. Njoroge revealed that she has been part of the Linda Mwananchi movement since February and said she had become convinced that it offered the best platform to champion good governance, constitutionalism, accountability and servant leadership. ""Since February this year, I have had the privilege of being part of the Linda Mwananchi movement. Over the months, my conviction has only grown stronger that this movement represents an important platform for advancing the aspirations of our generation,"" she said. She added that her decision also",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607210137.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004761"", ""recovered_from"": ""qpsa_2026_004748"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003933,Security,"Untitled. Nairobi — East African Legislative Assembly (EALA) MP Kanini Kega has claimed his government security detail has been withdrawn, days after he alleged that he survived an armed attack in Ol Kalou during the heated parliamentary by-election campaign. In a brief message posted on his social media platforms on Monday, Kega issued a statement with scanty details on the matter. ""My security has been withdrawn. But I have God!""he stated. Follow us on WhatsApp | LinkedIn for the latest headlines The development comes barely a week after the former Kieni MP reported what he described as an attempted assassination while campaigning for the United Democratic Alliance (UDA) candidate in the Ol Kalou by-election. According to Kega, the incident occurred on the night of July 13 when he was allegedly pursued by armed men travelling in unmarked vehicles as he left a campaign meeting in Nyandarua County. He claimed a double-cabin pickup blocked his convoy before one of the occupants pointed a gun at him, forcing his driver to execute an evasive manoeuvre to escape. Kega further alleged that another vehicle attempted to cut off their escape route, but his team managed to flee and sought refuge at a nearby home before reporting the matter at Ol Jororok Police Station. The lawmaker has claimed the attackers were rogue police officers, allegations that have not been independently verified and which the National Police Service has not publicly addressed. Kega's latest claims come against the backdrop of heightened political tensions that characterized the Ol Kalou parliamentary by-election, where both the ruling UDA and the opposition-backed Democracy for the Citizens Party (DCP) accused each other of intimidation and misuse of security agencies. Former Deputy President Rigathi Gachagua had also alleged that security personnel were being used to intimidate opposition supporters during the campaigns, claims the government has consistently denied. Read the original article on Capital FM",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607200114.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004763"", ""recovered_from"": ""qpsa_2026_004750"", ""recovery"": ""psa_core_extract"", ""token_count"": 313, ""strict_psa_pass"": true}"
psa_2026_003934,Security,"Untitled. Nairobi — Police have arrested two suspects and seized 220 litres of illicit chang'aa in a targeted operation in Kibra, as security agencies intensify a nationwide crackdown on the production and distribution of illegal alcohol. The raid, conducted by officers from the National Police Service (NPS) in the Kianda 42 area within Kilimani Sub-County, Nairobi, led to the arrest of two male suspects believed to be involved in the illicit alcohol trade. According to the police, the suspects were taken into custody pending processing and arraignment in court, while the recovered 220 litres of chang'aa were secured as exhibits. The latest operation is part of an ongoing nationwide campaign by the NPS to dismantle illegal brewing networks that authorities say continue to endanger public health, fuel crime and undermine legitimate businesses. Keep up with the latest headlines on WhatsApp | LinkedIn ""The operation underscores the ongoing commitment of the National Police Service to eradicate the production, distribution and consumption of illicit brews,"" the police said in a statement. The Kibra raid comes amid intensified enforcement efforts across the country targeting illegal alcohol dens. In recent weeks, police have carried out coordinated operations in several counties, seizing thousands of litres of illicit liquor and arresting dozens of suspects as part of a broader multi-agency campaign against the vice. The government has repeatedly warned that illicit brews pose a major public health and security threat. Interior Cabinet Secretary Kipchumba Murkomen has directed security agencies and local administrators to sustain the crackdown, saying illegal alcohol has contributed to rising crime, destroyed livelihoods and exposed consumers to life-threatening health risks. The scale of the challenge was laid bare before Parliament in June when Deputy Inspector General of Police Eliud Lagat revealed that more than 35,700 suspects had been arrested nationwide over the past two and a half years in connection with illicit alcohol offences. During the same period, police recovered over 1.5 million litres of illegal alcohol, with nearly one million litres destroyed. Police say they will continue conducting intelligence-led operations to dismantle",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607200109.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004764"", ""recovered_from"": ""qpsa_2026_004751"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003935,Governance,"Untitled. Nairobi — Residents of Makueni County will now be able to access government services for up to 12 hours a day after Huduma Kenya extended the operating hours of the Makueni Huduma Centre. In a statement issued Monday, the agency announced that the centre will operate from 7:00am to 7:00pm, Monday to Friday, with the new schedule taking effect immediately. The move makes Makueni the 21st Huduma Centre across the country to adopt extended working hours as part of the government's efforts to improve access to public services and accommodate citizens who are unable to visit government offices during the conventional 8:00am to 5:00pm working day. Huduma Kenya said the decision was informed by the economic activities of residents in the county, where many people are engaged in farming, horticulture and small-scale businesses that often keep them occupied during normal office hours. Keep up with the latest headlines on WhatsApp | LinkedIn Before Makueni joined the programme, Huduma Kenya had rolled out the 7am-to-7pm service model in 20 centres across the country. These are GPO, City Square, Eastleigh, Kibra and Makadara in Nairobi; Kiambu (Thika), Nyeri, Embu, Meru, Laikipia (Nanyuki), Nakuru, Kericho, Uasin Gishu (Eldoret), Kitale, Kakamega, Bungoma, Kisumu, Kisii, Migori and Mombasa Huduma Centres. With Makueni now added to the list, the number of centres offering the extended 12-hour service has risen to 21, as the government seeks to make public services more accessible to citizens whose work schedules make it difficult to visit offices during normal working hours. According to the agency, the revised schedule will allow farmers to access government services before heading to their farms, while traders and horticultural producers can visit the centre after closing their businesses without sacrificing their daily income. ""The extended hours initiative is tailored to the needs of Makueni's residents, many of whom are engaged in farming, horticulture and small-scale trade,"" Huduma Kenya said in the statement. The agency noted that the expansion of operating hours forms part of a broader strategy to make public services more accessible, efficient and",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607200584.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004765"", ""recovered_from"": ""qpsa_2026_004752"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003936,Security,"Untitled. Nairobi — Police have launched investigations after a former Garissa County Assembly Speaker reported that his licensed firearm went missing following an encounter with two women in Nairobi's central business district. According to a police report filed at Central Police Station, the incident was reported in the early hours of Saturday by Mathew Loltome, who described himself as a businessman and former Speaker of the Garissa County Assembly. The report states that Loltome had travelled to Nairobi three days earlier and met two women along Wabera Street on Friday night at around 11:00 p.m. Police say the three later drove in his white Toyota Voxy along Tom Mboya Street, where Loltome reportedly alighted from the vehicle, leaving one woman seated in the front passenger seat while the other remained standing outside the open passenger door. Keep up with the latest headlines on WhatsApp | LinkedIn According to the police report, he exchanged contact information with one of the women before walking away, leaving the pair in the vehicle. The report further indicates that Loltome later discovered that his Glock 19 pistol, which he says had been stored in the vehicle's glove compartment throughout the day, was missing after the vehicle reached Dubois Road. Police say he questioned one of the women, who allegedly informed him that the other woman had taken the firearm before leaving the scene. The complainant later proceeded to Central Police Station accompanied by the woman he had questioned and formally reported the incident. Police confirmed that one suspect is in custody and is being interrogated by detectives from the Directorate of Criminal Investigations (DCI) Central as investigations continue. Authorities have not announced any charges, and efforts to recover the missing firearm are ongoing. Police have not released additional details regarding the whereabouts of the firearm or whether any other suspects are being sought. Read the original article on Capital FM",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607200099.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004766"", ""recovered_from"": ""qpsa_2026_004753"", ""recovery"": ""psa_core_extract"", ""token_count"": 315, ""strict_psa_pass"": true}"
psa_2026_003937,Governance,"Untitled. Nairobi — Democracy for Citizens Party (DCP) leader Rigathi Gachagua has hailed the election of Sammy Douglas Kamau Waweru as Ol Kalou Member of Parliament as a historic political victory, thanking residents for what he described as rejecting intimidation, inducements and ""the deception of development projects."" The former Deputy President framed Thursday's by-election outcome as a major endorsement of his fledgling party and a significant political statement in the Mt. Kenya region ahead of the 2027 General Election. ""Congratulations, Hon. Sammy Douglas Kamau Waweru, on your historic election as the Member of Parliament for Ol Kalou Constituency. You have won by a resounding margin, reflecting the unmistakable voice of the people,"" Gachagua said after provisional results showed the DCP candidate holding an insurmountable lead over UDA's Samuel Muchina Nyagah. The victory marks DCP's first parliamentary seat since the party's formation and comes after weeks of intense campaigning that turned the Nyandarua contest into a proxy battle between President William Ruto's United Democratic Alliance (UDA) and Gachagua's opposition movement. Keep up with the latest headlines on WhatsApp | LinkedIn In a statement, Gachagua praised voters for resisting what he claimed were attempts to influence the outcome through state-backed development projects. ""Thank you, my great people, for refusing to sell your birthright and for being wise enough not to fall for the deception of development projects,"" he said. He further commended residents for safeguarding the electoral process despite security incidents reported during polling. ""Thank you a million times for guarding your vote and for standing firm despite the actions of rogue police officers armed with guns and tear gas,"" Gachagua added. His remarks came hours after unidentified armed men wearing balaclavas stormed parts of the constituency in unmarked vehicles, dispersing residents with teargas and assaulting journalists covering the by-election. Authorities had not identified the masked men or explained the operation by Thursday evening. Gachagua also described the victory as strengthening his political movement, saying Waweru had become another ""soldier"" in his campaign against the Kenya Kwanza administration. ""I have been struggling",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607170059.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004767"", ""recovered_from"": ""qpsa_2026_004754"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003938,Security,"Untitled. NAIROBI, Kenya Juy 16 - President William Ruto has said the Government is strengthening transparency and expanding access tRuto Pledges Greater Access to Public Information in Push for Open Governmento public information as part of efforts to build public trust and combat misinformation, disinformation and fake news. Speaking at State House, Nairobi, on Thursday during the launch of consultations for Kenya's inaugural State of Openness Report, the President said openness has become increasingly important in the digital age, where vast amounts of information circulate rapidly. ""With so much information available in the public space because of technology, and the accompanying challenge of misinformation and fake news, openness is now much more important for the Government than anybody else. I think the Government needs openness more than at any other time in our history,"" he said. President Ruto said the State of Openness Report will establish a national benchmark for measuring transparency, accountability and institutional performance across government. He noted that the report will provide an honest assessment of the country's progress and identify areas requiring reform to strengthen public trust. Keep up with the latest headlines on WhatsApp | LinkedIn He directed all ministries, departments, agencies, constitutional commissions and county governments to fully cooperate with the Commission on Administrative Justice by providing timely and accurate information during the exercise. ""A confident Government does not fear scrutiny; in fact, it welcomes scrutiny,"" he said. The report, expected to be launched later this year, will be the first of its kind globally. The President reaffirmed Kenya's commitment to the Open Government Partnership, of which the country has been a member since its inception in 2011. To support the initiative, President Ruto pledged KSh100 million to facilitate the operations of the Commission on Administrative Justice. The President highlighted a number of reforms implemented over the past decade to enhance transparency and accountability in government. He said digitisation of government services has expanded significantly, from 350 services in 2022 to more than 26,000 today, improving accessibility, efficiency and accountability. The Government has also",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607160477.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004769"", ""recovered_from"": ""qpsa_2026_004756"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003939,Governance,"Untitled. Nairobi — Kajiado Governor Joseph Ole Lenku faces a possible six-month jail term after the High Court summoned him to appear on July 24 to answer contempt proceedings over allegations that he defied conservatory orders suspending the transfer of Amboseli National Park to the Kajiado County Government. Justice Gregory Mutai certified as urgent a Notice of Motion dated July 9, 2026 and directed Governor Lenku and the other respondents to appear before the court for an inter partes hearing on July 24 at 10 am. Pending the hearing, the court barred the Kajiado County Government, Governor Lenku and anyone acting under the county's authority from ""entering upon, invading, taking over, assuming control of, interfering with the operations or management of Amboseli National Park, or in any manner whatsoever implementing, or purporting to implement the Deed of Transfer dated 14th October 2025, in contravention of the conservatory orders issued by this Honourable Court in its Ruling delivered on 30th December, 2025."" The contempt application was filed by rights activist Joseph Kasau Masaa, who argues that the county has acted in defiance of the court's earlier conservatory orders that halted implementation of the park transfer. Follow us on WhatsApp | LinkedIn for the latest headlines The judge ordered that the application and court orders be served on all respondents and interested parties within three working days, after which they will have seven days to file their responses. The parties were also granted leave to file skeleton submissions by 5 p.m. on July 23 ahead of the hearing. The orders carry a penal notice warning that ""any disobedience or non-observance of the order of the court served herewith will result in penal consequences to you and any other person(s) disobeying and not observing the same."" If found guilty of contempt, Governor Lenku could face sanctions, including a jail term or other penalties as the court may determine. The High Court has not made any finding of contempt, with the matter set for hearing on July 24. Read the original article on Capital",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607130360.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004772"", ""recovered_from"": ""qpsa_2026_004759"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003940,Governance,"Untitled. Nairobi — The government has released more than Sh3 billion under the second phase of the National Youth Opportunities Towards Advancement (NYOTA) programme, extending financial support to over 122,000 young entrepreneurs across the country. President William Ruto announced the disbursement during the national launch of NYOTA Tranche II in Nairobi, describing the initiative as a key pillar in the administration's strategy to tackle youth unemployment through enterprise development and business ownership. Under the latest phase, 88,934 beneficiaries who successfully invested their initial grants will receive a second tranche of Sh25,000 each, bringing their total support under the programme to Sh50,000. At the same time, an additional 33,269 young Kenyans will receive their first round of funding as they begin their entrepreneurial journeys. Follow us on WhatsApp | LinkedIn for the latest headlines The rollout is being implemented simultaneously across 17 regional clusters covering all 47 counties in a move aimed at expanding access to opportunities and accelerating grassroots economic growth. In a major boost for young enterprises, President Ruto also announced a two-year waiver on county business permit fees for all NYOTA beneficiaries. The President directed the Intergovernmental Budget and Economic Council (IBEC), working together with county governments, to develop and implement the waiver to shield startups from the financial pressures associated with business compliance during their formative years. ""Young businesses deserve an opportunity to establish themselves before bearing the full cost of regulatory compliance,"" Ruto said during the launch. The government also directed state-backed financial institutions, including the Youth Enterprise Development Fund and the Women Enterprise Fund, to develop financing products that will support businesses graduating from the NYOTA programme and seeking expansion capital. Officials say the programme is designed to complement broader government economic initiatives, including the National Infrastructure Fund, by creating an enabling environment for startups to grow, create jobs and contribute to local economies. The initiative forms part of the government's wider effort to shift young people from unemployment and informal work into sustainable entrepreneurship and wealth creation. Read the original article on Capital FM",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607100140.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004773"", ""recovered_from"": ""qpsa_2026_004760"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003941,Security,"Untitled. Nairobi — The Ethiopian Federal Police has established a new regional scholarship programme in forensic science aimed at strengthening criminal investigations and building a pipeline of skilled law enforcement professionals from across the Intergovernmental Authority on Development (IGAD) region. The Dr. Workneh Gebeyehu Scholarship Program in Forensic Science, to be hosted at the Crime Investigation Academy of the Ethiopian Police University (EPU) in Sandafa, will support the academic and professional development of outstanding students pursuing careers in law enforcement. The initiative comes at a time when countries across East Africa are investing in forensic science, digital investigations and cross-border security cooperation to combat increasingly sophisticated transnational crimes, including cybercrime, terrorism, human trafficking and financial crimes. According to the Ethiopian Federal Police, the scholarship is designed to attract talented individuals from across the IGAD region while strengthening institutional capacity in forensic investigations. Follow us on WhatsApp | LinkedIn for the latest headlines ""The scholarship program aims to support the academic and professional development of outstanding individuals from within the IGAD region who are committed to pursuing careers in law enforcement."" ""This scholarship program at the EPU seeks to cultivate future leaders who exemplify the values of public service, perseverance, and innovation."" Beyond supporting individual students, the programme reflects a broader recognition that modern policing increasingly depends on scientific evidence and specialized investigative expertise. Governments across Africa have stepped up investments in forensic laboratories, DNA analysis, cybercrime investigation and digital evidence management as organized crime becomes more technologically sophisticated. Analysts say developing local expertise reduces dependence on foreign forensic services, shortens investigation timelines and strengthens judicial systems through more reliable evidence. The scholarship is also expected to deepen regional collaboration by bringing together trainees from IGAD member states, potentially fostering stronger cooperation in intelligence sharing and cross-border criminal investigations. The Ethiopian Federal Police said the programme has been established in honour of Dr. Workneh Gebeyehu, recognizing his contributions to Ethiopia's public service and his commitment to regional integration during his leadership roles. Close Sign up for free AllAfrica Newsletters Get the",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://allafrica.com/stories/202607100450.html,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004774"", ""recovered_from"": ""qpsa_2026_004761"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003942,Security,"DCI arrests prime suspect in murder of TUK lecturer Edgar Mokua. DCI arrests prime suspect in murder of TUK lecturer Edgar Mokua By: Yvonne Mandela | 22nd Jul 2026 | 2 min read Listen The suspect, identified as Richard Gikuhe Mbugua, was arrested in Ruiru Blue Estate after investigators traced a grey Toyota Ractis, registration number KBZ 002R, believed to have been used to dump Mokua's body before speeding away/DCI NAIROBI, Kenya, Jul 22 – Homicide detectives from the Directorate of Criminal Investigations (DCI) have arrested the prime suspect in the murder of Technical University of Kenya (TUK) lecturer Edgar Mokua, following a forensic-led investigation that linked a getaway vehicle to the crime. The suspect, identified as Richard Gikuhe Mbugua, was arrested in Ruiru Blue Estate after investigators traced a grey Toyota Ractis, registration number KBZ 002R, believed to have been used to dump Mokua’s body before speeding away. “Thanks to forensic intelligence, investigators established that a grey Toyota Ractis with the registration number KBZ 002R was the vehicle responsible for dropping Mokua’s body at the scene before speeding away,” the DCI said. The vehicle was later recovered at Murera Farm in Juja and has been detained as a key exhibit. Mokua was last seen alive on July 6 after leaving his residence at Princes Park in Lavington at about 4:20pm. Following unsuccessful efforts by his family to trace him, a missing person report was filed at Muthangari Police Station. You might also like Sakaja Calls for Peaceful Politics, Urges Crackdown on Goons Disrupting Political Meetings DCI busts fake fertiliser ring, arrests three Rhema Fest 2026: Nairobi’s 5-Day Worship Extravaganza Returns To Uhuru Park Five days later, his body was recovered near Woodcreek Academy by officers from Kiamumbi Police Station before being moved to the Nairobi City Mortuary, where relatives identified his remains. The nature of the case prompted homicide detectives to take over the investigation. Detectives established that on the night of his disappearance, Mokua spent several hours at Kettle Club in Lavington with two men and a woman",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://capitalfm.africa/dci-arrests-prime-suspect-in-murder-of-tuk-lecturer-edgar-mokua/,2026-07-22T17:48:41+03:00,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004775"", ""recovered_from"": ""qpsa_2026_004762"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
