PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_002986,Health,"Untitled. Nairobi — Students at Utumishi Girls Academy have resumed learning following the tragic dormitory fire that claimed the lives of 16 students, with school management and government agencies putting in place temporary boarding arrangements as plans for new dormitories begin. The reopening marks a significant step in the school's recovery process after the devastating arson incident that shocked the country and sparked renewed debate over student safety in Kenyan boarding schools. School administrators confirmed that learners have been accommodated in temporary boarding facilities to ensure academic activities continue uninterrupted while construction of permanent dormitories is being planned. Education officials, parents, and members of the school community have continued to support affected families and students as counseling and psychosocial support programs remain ongoing. Keep up with the latest headlines on WhatsApp | LinkedIn Authorities say the temporary structures have undergone safety assessments to guarantee the well-being of students returning to school after the tragedy. The government has also pledged to fast-track the reconstruction of the destroyed dormitories and strengthen fire safety measures in learning institutions across the country. Investigations into the fire incident are still ongoing, with several students previously arraigned in court in connection with the deadly blaze. Parents expressed mixed emotions as students reported back, with many welcoming the resumption of learning while still mourning the lives lost in the incident. The tragedy reignited concerns over student unrest, dormitory safety standards, emergency preparedness, and mental health support within schools. Education stakeholders are now calling for stronger preventive measures, improved counseling programs, and enhanced monitoring systems to prevent similar incidents in the future. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020389.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003979"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 271, ""sentence_count"": 11, ""content_hash"": ""9a80c3cd0e50bbe7ed242f8143efd410e7c6ac110567a549e3f47b45390ff204"", ""original_psa_id"": ""psa_2026_003979""}"
psa_2026_002987,Security,"Untitled. Nairobi — Detectives are piecing together the events that led to the fatal shooting of youth mobiliser Cecil Otieno Ouma after a government youth forum in Nairobi, with seven people, including two members of Principal Secretary Jacob Fikirini's security detail, recording statements as investigators seek to resolve conflicting accounts of the incident. The shooting, which occurred on Tuesday evening shortly after a youth sensitisation forum at Kariokor Social Hall, has triggered public outrage and raised difficult questions over the circumstances under which Ouma sustained multiple gunshot wounds. The two officers attached to the Principal Secretary's security detail have since been disarmed, with their firearms submitted for forensic examination as investigators work to determine whether they were used in the fatal shooting. At the heart of the investigation are sharply conflicting accounts from police, witnesses and the victim's family. Keep up with the latest headlines on WhatsApp | LinkedIn According to Ouma's relatives and fellow youth organisers, he had helped mobilise young people to attend the government-sponsored empowerment forum and later approached the Principal Secretary's vehicle to seek additional transport reimbursement after participants reportedly rejected the amount initially allocated. Family members claim Ouma returned to the vehicle intending to hand back the money before events took a tragic turn. ""He was given Sh 10,000 by the PS, of which this money he told the guys who were waiting for the money that 'I already only have 10,000. I don't know how we'll share it'. The guys said that is too little. Instead of us fighting ourselves, just return the money to the PS,"" a witness claimed. Witnesses allege that Ouma entered the Principal Secretary's vehicle during the encounter and was later shot before being thrown onto the roadside along Park Road. He was rushed to Park Road Nursing Home but succumbed to his injuries shortly after arrival. Preliminary findings indicate Ouma suffered multiple gunshot wounds, including injuries to his left arm and chest. Police reports, however, paint a different picture. An initial report filed at Pangani Police Station states that the Principal Secretary's convoy was surrounded by a large group of youths demanding money as it departed Kariokor Social Hall. According to the report, some individuals allegedly opened vehicle doors, stole mobile phones belonging to police officers attached to the security detail, and damaged the convoy by smashing its rear windscreen with stones. According to police, the bodyguards then ""fired shots in the air to disperse them"" before officers on patrol intervened and stopped the crowd from pursuing the convoy further. Notably, the first report makes no mention of anyone being shot or injured during the confrontation. It was only about two hours later that a second police report documented the death of Ouma after Park Road Nursing Home informed officers that a man with multiple gunshot wounds had been brought to the facility. The report confirmed that Ouma had sustained gunshot injuries but did not explain where, when or under what circumstances he was shot. The apparent gap between the two reports has become a central focus of the ongoing investigation. Detectives are now working to reconstruct the sequence of events, establish where the shooting occurred and determine whether the use of force by the officers complied with police procedures. Ouma's family has strongly disputed suggestions that the deceased posed any threat, maintaining he was a peaceful youth organiser who had attended the event after being invited. Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Legal Affairs Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. His relatives have accused the officers of using excessive force and demanded accountability. ""There is no way you can invite young people to a government function and then end up shooting one of them. We want justice,"" a family member said. The incident has also drawn political attention, with leaders questioning why a youth mobiliser who had participated in the government event ended up dead shortly after interacting with the Principal Secretary's convoy. Forensic experts are expected to examine the officers' firearms, ballistic evidence and witness testimony to establish who fired the fatal shots and whether Ouma's death was directly linked to the confrontation involving the convoy. Police are expected to determine whether criminal culpability exists once forensic analysis and witness interviews are completed. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020395.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003980"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 771, ""sentence_count"": 35, ""content_hash"": ""4ba6e95fb05e2c44e2819545b744c219808d38ab0dddc1aa581018fc25feead6"", ""original_psa_id"": ""psa_2026_003980""}"
psa_2026_002988,Health,"Untitled. Nairobi — National Treasury Cabinet Secretary John Mbadi says the government expects to receive more than Sh200 billion on Friday from the sale of its 15 percent stake in Safaricom to South Africa's Vodacom. Speaking on Citizen TV, Mbadi said the proceeds will be deposited into the National Infrastructure Fund (NIF), which is held at the Central Bank of Kenya. ""I am very confident that on Friday we'll have the money in our accounts,"" Mbadi said. The transaction follows a Court of Appeal decision earlier this week lifting conservatory orders that had blocked the sale, allowing the government to complete the disposal of part of its stake in the telecommunications firm. Following the transaction, Vodafone Kenya Limited, a subsidiary of Vodacom, increased its shareholding in Safaricom to 55 percent, while the government's stake dropped to 20 percent from 35 percent. Public investors continue to hold the remaining 25 percent. Mbadi said the NIF already holds about Sh103 billion from the Kenya Pipeline Company initial public offering (IPO). The government has said the Safaricom sale proceeds will be used to capitalize the NIF, which is expected to finance major infrastructure projects across the country. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020393.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003981"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 201, ""sentence_count"": 9, ""content_hash"": ""ba0c16fb645b03e408297c3e7c6525b56aa8b69552fda885b8a80a93db7dde49"", ""original_psa_id"": ""psa_2026_003981""}"
psa_2026_002989,Education,"Untitled. Nairobi — The High Court has declared unconstitutional key provisions of the Computer Misuse and Cybercrimes (Amendment) Act, 2025 that granted a State committee powers to block websites and online platforms without prior approval from the courts. In a landmark ruling, Justice Patricia Mande struck down Section 6(1)(j)(a) of the law, finding that it unlawfully expanded the powers of the National Computer and Cybercrimes Coordination Committee and violated constitutional guarantees on freedom of expression, media freedom, and freedom of religion. The disputed provision had authorised the committee to instruct internet service providers to restrict access to websites, online applications, and digital platforms suspected of publishing or distributing content associated with terrorism, violent extremism, child sexual exploitation, and other illegal activities. However, the court ruled that the law improperly allowed an administrative body to decide what online content was objectionable and to enforce restrictions without independent judicial scrutiny. Follow us on WhatsApp | LinkedIn for the latest headlines Justice Mande held that the provision effectively introduced prior censorship, which she described as one of the harshest limitations on freedom of expression, while also lacking adequate safeguards to prevent abuse of power. The judge noted that the legislation did not provide clear procedures, evidentiary standards, or oversight mechanisms before websites could be blocked, raising the risk of arbitrary enforcement. The State had argued that court supervision could be inferred from the broader framework of the law, but the court rejected that position, observing that Parliament had separately created other enforcement provisions that specifically required judicial involvement. According to Justice Mande, the omission of court oversight in the contested section showed that the committee was intended to exercise the powers independently. The court further found that the government failed to justify the limitation of constitutional rights under Article 24 of the Constitution, which requires restrictions on fundamental freedoms to be lawful, reasonable, proportionate, and justifiable in an open and democratic society. Justice Mande warned that allowing State agencies to block online platforms without judicial approval could have a chilling effect on digital expression by encouraging self-censorship among internet users, media organisations, and online publishers who fear possible sanctions. Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Legal Affairs Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. In the same ruling, the court also invalidated Section 27(1)(b) of the amended law, which criminalised communication deemed likely to cause another person to commit suicide. The judge ruled that the provision was unconstitutional because it was vague, overly broad, and failed to clearly define the conduct that would attract criminal liability. She held that criminal sanctions based on communication merely considered ""likely"" to result in suicide relied on speculative and subjective standards, contrary to the constitutional principle requiring criminal offences to be clearly defined in law. While nullifying the two contested provisions, the court dismissed claims challenging the legislative process used to pass the amendments. Justice Mande found that the National Assembly had conducted sufficient public participation before enacting the law and ruled that Senate approval was not required because the legislation did not directly concern county governments. The consolidated petitions therefore succeeded partially, with the court striking down the provisions on website blocking without court orders and communication likely to lead to suicide, while leaving the remaining sections of the amended cybercrimes law intact. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607030062.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003983"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 611, ""sentence_count"": 22, ""content_hash"": ""dee72a76177483f2bb11ee46583e567090ffefe41d808c041e754a4a762b261e"", ""original_psa_id"": ""psa_2026_003983""}"
psa_2026_002990,Governance,"Untitled. Nairobi — For millions of Kenyans who rely on chamas and welfare groups to raise money for medical bills, school fees and other emergencies, the Finance Act, 2026 has retained the current tax regime on person-to-person digital transfers after Parliament dropped a proposal to introduce Value Added Tax (VAT) on the transactions. The proposal was removed before the Finance Bill, 2026 was passed by the National Assembly on June 18 and later assented to by President William Ruto, shielding digital contributions from additional transaction costs. Members of Parliament approved the Bill by 122 votes to 40 after adopting amendments proposed by the Departmental Committee on Finance and National Planning, including the deletion of the proposed VAT on person-to-person digital transfers. Committee Chairperson and Molo MP Kuria Kimani said the committee sought to balance revenue mobilisation with economic recovery and taxpayer protection following public participation that attracted views from more than 100,000 Kenyans, county hearings and consultations with stakeholders. Keep up with the latest headlines on WhatsApp | LinkedIn During the public participation process, industry players cautioned that taxing digital transfers would discourage the use of formal payment channels. Kenya Bankers Association Chief Executive Raimond Molenje warned that higher taxes on digital payments would push consumers towards cash transactions, making tax collection more difficult and reversing gains made in financial inclusion. Safaricom also estimated that introducing VAT alongside the existing 15 percent excise duty would increase the effective tax burden on digital transactions from 15 percent to 33.4 percent, raising transfer costs for consumers. The Kenya Private Sector Alliance (KEPSA) similarly argued that additional taxes on digital payments would increase the cost of doing business and encourage a shift back to informal cash transactions. For users of crowdfunding platforms such as OneKitty that allows chamas and groups to pool contributions, set goals, and disburse funds collectively, the outcome was directly relevant. ""When this proposal was tabled, our users were understandably worried,"" said Danche Ng'ang'a, founder of OneKitty. ""Chamas are not just savings groups; they are social safety nets that help families navigate some of life's most difficult moments. Adding extra costs to digital contributions would have made it harder for communities to support one another when it matters most."" Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Business Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. ""We are encouraged by the decision to remove the proposed VAT. It keeps digital contributions affordable, strengthens financial inclusion, and ensures that more of every contribution goes toward helping the intended beneficiary rather than covering additional transaction costs."" Co-founder Shem Maina noted that the stakes were never abstract. ""The chama is how ordinary Kenyans survive extraordinary moments. Any additional friction in that system carries a human cost that does not appear in a budget projection. We are glad that came through in the final Bill."" OneKitty is designed around the logic of the traditional chama, bringing it onto a structured digital infrastructure accessible via smartphone. It also integrates directly with WhatsApp and Telegram, automating contribution tracking and calculations within group chats, so that chama administrators no longer have to manage records manually. The decision is expected to benefit digital platforms that facilitate group savings and fundraising, which have become an important source of financial support for many households during emergencies. Digital fundraising and chama platforms allow users to pool contributions for medical expenses, bereavements, education and other needs without the additional tax burden that had been proposed under the Finance Bill. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607030048.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003984"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 638, ""sentence_count"": 25, ""content_hash"": ""a6e5ef89c4f6b6074a4e709c0d4bee1754be803bf08ffbc524f7e461b6d104d8"", ""original_psa_id"": ""psa_2026_003984""}"
psa_2026_002991,Health,"Untitled. Former Deputy President and DCP Party leader Rigathi Gachagua has revealed that consultations with influential Kikuyu elders are shaping his political strategy ahead of the next General Election, saying their guidance will play a key role in what he described as the formation of the ""6th administration."" In a statement after meeting the leadership of Kiama Kia Kiama , Gachagua said the elders had offered him valuable counsel on the country's political direction and the path he should take in what he called the journey to ""liberate"" Kenya. According to Gachagua, elders remain an important pillar of society because of the wisdom and experience they bring to leadership and decision-making. ""Elders are repositories of wisdom and foresight. They see far ahead and deliberate carefully before making decisions,"" Gachagua said. Keep up with the latest headlines on WhatsApp | LinkedIn He said their approach to leadership is measured and thoughtful, adding that they never rush into major decisions. ""They pause before speaking and scrutinize thoroughly before granting approval or rejection,"" he said. The DCP leader said he felt honoured to receive guidance from the leaders of Kiama Kia Kiama, whom he described as custodians of the Kikuyu community's interests in political, economic and social matters. ""I consider myself privileged to have received such wise counsel from the leadership of Kiama Kia Kiama, the elders entrusted with guiding the Kikuyu community in matters of politics, economics and social issues,"" he said. Gachagua added that the elders had provided direction on the next phase of his political journey, including plans surrounding what he referred to as the ""6th administration."" ""Through their counsel, I have been directed on the way forward in our journey to liberate our country, including the formation of the 6th administration,"" he stated. He said the elders also stressed the importance of protecting community interests while building partnerships with Kenyans from across the country to pursue a common national agenda. ""They have emphasized the importance of safeguarding community interests and working collaboratively with fellow Kenyans for the greater good of our beloved Kenya,"" Gachagua said. While he did not reveal further details about the consultations or the political roadmap discussed, Gachagua indicated that the engagements are still ongoing. Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Governance Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. ""Consultations continue. God bless Kenya!"" he concluded. The remarks come as political realignments continue to gather pace ahead of the 2027 General Election, with Gachagua stepping up consultations with key leaders and opinion shapers as he positions himself and the DCP Party for the next phase of Kenya's political landscape. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607030037.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003985"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 497, ""sentence_count"": 20, ""content_hash"": ""a2eb26132f767403a5476c50817d9867240d53bed643451f17bc113be26a3d17"", ""original_psa_id"": ""psa_2026_003985""}"
psa_2026_002992,Governance,"Untitled. Nairobi — The Kenya Revenue Authority (KRA), working with other government agencies, has destroyed contraband goods worth Sh218 million seized during enforcement operations in Nairobi and the Coast region. The exercise was conducted at Envirosafe Limited in Athi River and a destruction site in Voi, Taita-Taveta County, involving confiscated beer, spirits and bottled water. According to KRA, investigations found the products had breached excise and tax laws through the use of counterfeit excise stamps, swapped or non-activated stamps, illegal production by unlicensed manufacturers and other tax evasion schemes. KRA said the operation is aimed at protecting consumers, safeguarding government revenue and eliminating unfair competition from illicit traders. Follow us on WhatsApp | LinkedIn for the latest headlines Chief Manager for Micro and Small Taxpayers Michael Gichuki said the crackdown is intended to create a level playing field for compliant businesses. ""Our work is firmly anchored on safeguarding the health, safety, and economic well-being of every Kenyan. These enforcement measures are not intended to punish law-abiding traders. Rather, they are designed to protect legitimate businesses by removing rogue operators who distort markets through tax evasion and unfair competition,"" Gichuki said. He noted that illicit trade continues to deny the government tax revenue while exposing consumers to products that fail to meet safety and quality standards. ""By eliminating illicit trade, we are creating a predictable, secure, and enabling business environment where compliant and patriotic taxpayers can thrive,"" he added. KRA said counterfeit and illicit products often bypass regulatory oversight and are manufactured under unsafe conditions, posing health risks to consumers while undermining legitimate manufacturers through unfair competition. The authority said it will continue investing in intelligence-led enforcement, market surveillance and data-driven risk management, alongside collaboration with other agencies, to dismantle illicit trade networks. KRA also urged consumers to use its SOMA Label App, available on Android and iOS devices, to verify the authenticity of excise stamps before purchasing excisable products. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020535.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003986"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 326, ""sentence_count"": 14, ""content_hash"": ""6b094f0030521c213158a061a17c68f33140582f4dddff4c90ff1652f19030f2"", ""original_psa_id"": ""psa_2026_003986""}"
psa_2026_002993,Health,"Untitled. Nairobi — Health Cabinet Secretary Aden Duale says structural gaps must be urgently bridged to ensure Kenya's total readiness against a regional outbreak of Bundibugyo Ebola Virus Disease (BEVD). Speaking during a high-level consultative forum in Nairobi with representatives of the United States Government and key health implementing partners, Duale stressed that the time for conceptual planning has passed. ""Preparedness must be demonstrated through timely action rather than planning alone,"" Duale emphasized. Follow us on WhatsApp | LinkedIn for the latest headlines While Kenya has not recorded any confirmed cases of the deadly hemorrhagic fever, a multi-agency evaluation revealed that the country's national Ebola preparedness score currently stands at 66%. ""While the Ministry of Health notes this as encouraging progress, the score underscores a substantial gap that must be closed to achieve full operational readiness,"" Duale said. To streamline resource allocation, the Kenya National Public Health Institute (KNPHI), utilizing its active Incident Management System, has mapped out 25 high-risk counties requiring immediate technical assistance, localized emergency funding, and intensified surveillance. Duale challenged development partners to expedite practical support to plug these vulnerabilities before a crisis hits. Specifically, he called for immediate resource mobilization to establish and equip isolation facilities, procure sufficient personal protective equipment (PPE), strengthen laboratory systems, and rapidly deploy trained healthcare teams to high-risk border entry points. To optimize these interventions, the Health Ministry is demanding strict alignment from its international allies, aiming to eradicate the fragmented, parallel programs that have historically clogged emergency responses. Duale reaffirmed the Government's commitment to absolute transparency, announcing that all operations will run strictly under a unified strategy. ""The ministry will utilize the 'One Plan, One Budget and One Monitoring Framework' to ensure coordinated, efficient and measurable implementation of preparedness activities,"" Duale maintained. He added that the forum was vital to harmonize partner support, eliminate duplication of efforts, and prioritize interventions to shield the nation from cross-border transmission. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020484.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003987"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 324, ""sentence_count"": 13, ""content_hash"": ""a145ab0af5c34f367e453c4250d4df9d869649e82403345b58465223d52b147e"", ""original_psa_id"": ""psa_2026_003987""}"
psa_2026_002994,Education,"Untitled. Nairobi — The High Court has rejected an application by Kenya Railways seeking approval to proceed with the eviction of residents living at Nairobi's Muthurwa Estate, citing failure to satisfy constitutional requirements governing forced evictions. In the case, the court ruled that although Kenya Railways remains the legitimate owner of the property, any attempt to remove residents must strictly comply with constitutional protections on housing and human dignity. The petitioners, many of whom have occupied the estate for decades as tenants of the corporation, challenged the planned evictions on grounds that the required legal safeguards had not been adequately implemented. In its determination, the court revisited earlier orders issued on August 26, 2013, which outlined conditions under which any eviction exercise could lawfully be carried out. The directives barred evictions at night, during adverse weather, public holidays, festivals, or school examination periods, while recommending that any relocation be undertaken during school holidays to minimize disruption to children. Follow us on WhatsApp | LinkedIn for the latest headlines The earlier judgment also prohibited the use of indiscriminate force or actions that could endanger residents during the process. After the 2013 ruling, both parties engaged in mediation discussions aimed at developing an agreed eviction framework. However, negotiations failed to produce a settlement, prompting Kenya Railways to return to court in May 2014 seeking directions on how the eviction should proceed. In December 2015, the court ordered residents to vacate the premises by April 30, 2016, while simultaneously directing the State to provide details within 60 days on policies and legislation governing forced evictions, demolitions, and the protection of rights related to housing and sanitation. More than ten years later, the court noted that no sufficient evidence had been presented to show what legal or policy measures the government had established to regulate forced evictions and guarantee constitutional protections for affected communities. The judge observed that the absence of such safeguards meant the court could not authorize the eviction process. The ruling further stressed that all conditions contained in previous court orders must be fully implemented before any relocation exercise can proceed, adding that selective or partial compliance with the directives would not be accepted. Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Legal Affairs Urban Issues Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. As a result, the court dismissed the application, handing residents a temporary reprieve in a dispute that has spanned more than a decade and highlighted broader concerns over housing rights, urban evictions, and the treatment of vulnerable communities in Kenya. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020390.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003988"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 484, ""sentence_count"": 19, ""content_hash"": ""27bbbdab240079dbcc4a2c20e4cdcaf77a24462b9f2a27750432b38fb9298353"", ""original_psa_id"": ""psa_2026_003988""}"
psa_2026_002995,Health,"Untitled. Nairobi — The Nairobi Securities Exchange (NSE) has appointed Tom Mulwa as its new chairman, effective July 13, 2026, ahead of the exit of Kiprono Kittony later this month. In a statement, the NSE said the appointment was approved by its board on June 30. Mulwa joined the NSE board as an Independent Non-Executive Director in September 2025 and boasts more than 30 years of experience in financial services. Keep up with the latest headlines on WhatsApp | LinkedIn He is one of the pioneers of Liaison Group, having joined the company in 1991 before becoming Chief Executive in 1999. Under his leadership, the firm has grown into a pan-African non-banking financial services group operating in Uganda, Tanzania, Rwanda and South Sudan, with annual revenues exceeding Sh2 billion. Mulwa, who holds a Bachelor of Commerce degree from the University of Nairobi and an MBA from the University of Leicester in the United Kingdom, also serves as chairman of Kenya National REITs. He succeeds Kiprono Kittony, who joined the NSE board in May 2018 and was appointed chairman in July 2020. During Kittony's tenure, the NSE ended an 11-year initial public offering (IPO) drought with the listing of Kenya Pipeline Company and Family Bank, introduced single-share trading, launched the Ziidi Trader M-PESA platform to expand retail investor participation, and rolled out its 2025-2029 strategic plan. In March this year, Kittony was appointed chairman and Independent Non-Executive Director of Kenya Airways. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020332.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003990"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""medium"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 247, ""sentence_count"": 10, ""content_hash"": ""e1c71b0ca568a871f62444e9e2a03e1df11a3307e58f309f759e33e9be389e7a"", ""original_psa_id"": ""psa_2026_003990""}"
psa_2026_002996,Health,"Untitled. Nairobi — The Law Society of Kenya (LSK) has placed the government on notice over the implementation of the Finance Act 2026, warning that it will not hesitate to challenge in court any administrative actions that violate constitutional principles or unfairly burden Kenyans. Speaking a day after the legislation officially came into force, LSK President Charles Kanjama said the society would closely monitor the rollout of the new tax measures, particularly provisions affecting digital services, withholding taxes and compliance obligations for businesses and taxpayers. While acknowledging that the Act seeks to expand the country's tax base and improve revenue collection, Kanjama cautioned that implementation must remain consistent with the Constitution and protect the public from arbitrary administrative decisions. ""The Finance Act 2026 officially took effect yesterday, and the LSK remains highly vigilant regarding its implementation across all sectors. While the legislation aims to broaden the national tax base, its far-reaching provisions on digital services, withholding taxes and compliance timelines must be balanced against economic fairness,"" he said. Keep up with the latest headlines on WhatsApp | LinkedIn ""Our Council will keenly monitor how these new fiscal measures impact ordinary citizens and the business environment. We stand ready to challenge any administrative overreach that compromises public interest or constitutional equity."" His remarks signal the possibility of fresh legal challenges should state agencies exceed their mandate while enforcing the new tax law. The Finance Act 2026 was signed into law by President William Ruto at State House, Nairobi, following its approval by the National Assembly, paving the way for the implementation of the Sh4.82 trillion national budget for the 2026/2027 financial year. President Ruto has defended the legislation, saying it is intended to strengthen tax administration by sealing loopholes, improving compliance and enhancing fairness within the tax system rather than introducing broad-based tax increases. ""The signing of the Act consolidates our efforts to strengthen revenue mobilisation and ensure efficiency in tax administration,"" the President said. The Bill was passed by the National Assembly on June 18 after a closely watched vote in which 122 MPs supported the legislation while 40 opposed it. A total of 186 MPs were absent during the vote, including Kiharu MP Ndindi Nyoro, one of the Bill's outspoken critics. Close Sign up for free AllAfrica Newsletters Get the latest in African news delivered straight to your inbox Top Headlines Kenya Business Legal Affairs Submit By submitting above, you agree to our privacy policy . Success! Almost finished... We need to confirm your email address. To complete the process, please follow the instructions in the email we just sent you. Error! Error! There was a problem processing your submission. Please try again later. The President also dismissed concerns that the law introduces new taxes on land, mobile money transactions, informal traders or essential locally manufactured goods, describing such claims as misinformation. ""Contrary to propaganda, misinformation, disinformation and fake news, the government did not propose any taxes that were largely alleged. Specifically, there was no proposal to introduce taxes on freehold land or any land for that matter,"" he said. According to the Head of State, the Finance Act, together with the Appropriation Act, provides the fiscal framework needed to fund government programmes, support key sectors such as agriculture and manufacturing, and advance the Bottom-Up Economic Transformation Agenda. Read the original article on Capital FM",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://allafrica.com/stories/202607020164.html,,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_003991"", ""organization"": ""AllAfrica Kenya Latest"", ""urgency"": ""high"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 556, ""sentence_count"": 22, ""content_hash"": ""6d6826a32fdf1f719cfd4b7cd60f0cf7698cd658137d603340d053f442d6d9d0"", ""original_psa_id"": ""psa_2026_003991""}"
