psa_id,domain,title,text,language,source_url,published_at,urgency,organization,metadata
psa_2026_000128,governance,IEBC and UNDP Kenya Review Electoral Needs Assessment Mission Report4th Feb 2026,"The Independent Electoral and Boundaries Commission (IEBC) led by the Chairperson, Erastus Ethekon, HSC, today held a meeting with UNDP-Kenya led by the Resident Representative in Kenya, Jean-Luc Stalon. The meeting reviewed the electoral needs assessment mission (NAM) report by UNDP. The NAM was undertaken on 6 th to 14th October 2025. The report identifies critical resource gaps and recommends the need for support in areas such as voter inclusion and youth engagements, strategic communications and stakeholder engagements, capacity building and technical assistance. The two entities reaffirmed their commitment to a strong partnership, walking together towards a free, fair, peaceful and credible General Election 2027. #26thFebByElections #TalkwithIEBC #StopFakeNews #YourVoteYourFuture",en,https://www.iebc.or.ke/news/?IEBC_and_UNDP_Kenya_Review_Electoral_Needs_Assessment_Mission_Report,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000130,governance,IEBC Engages United Opposition on Electoral Preparedness4th Feb 2026,"The Independent Electoral and Boundaries Commission(IEBC) held a meeting with members of the United Opposition led by H.E. Kalonzo Musyoka and Hon. Martha Karua. The meeting discussed IEBC's readiness for vital electoral tasks including management of by-elections, electoral security, voter registration and procurement of election goods and services. The United Opposition leaders expressed concerns over insecurity in recent by-elections, urging the Commission to implement robust measures that will ensure voters exercise their democratic rights in a secure environment free from intimidation or undue influence. IEBC Chairman Erastus Ethekon expressed delight at the engagement and reaffirmed the Commission's commitment in operating strictly within legal bounds, serving all Kenyans impartially regardless of political affiliation. The meeting further underscored the vital need for trust and transparency in Kenya's electoral process, with leaders calling for effective stakeholder engagements to uphold fairness in fulfilling the Commission's constitutional mandate. IEBC pledged to undertake structured stakeholder engagements with all electoral players, full transparency, adherence to consultative processes, and political neutrality to deliver a free, fair and verifiable election. The Commission further committed to regular consultative meetings with leaders from all political divide under an open-door policy. #26thFebByElections #TalkwithIEBC #StopFakeNews #YourVoteYourFuture",en,https://www.iebc.or.ke/news/?IEBC_Engages_United_Opposition_on_Electoral_Preparedness,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000139,education,IEBC to support women bridge gender gap in elective positions during 2027GE23rd Dec 2025,"The Commission, represented by Vice Chairperson Fahima Araphat Abdallah, OGW, last week, joined the Association of Media Women in Kenya (AMWIK) and the Friedrich Naumann Foundation Kenya(FNF-Kenya) to launch a research report titled: “Bridging the Gender Gap Towards Kenya’s 2027 Elections.” The report in its findings, noted that despite the transformative aspirations of the 2010 Constitution, women currently hold only 23.9% of parliamentary seats well below the constitutional threshold. The findings underscored the reality that structural, economic, social, and digital barriers continue to undermine full representation. A key concern raised was the growing wave of online harassment targeting women leaders, journalists and human rights defenders, an area requiring collective and sustained action as the country approach the 2027 General Election. In her remarks, the Vice Chairperson reaffirmed the Commission’s commitment to supporting free, fair, inclusive and gender-responsive electoral processes.",en,https://www.iebc.or.ke/news/?IEBC_to_support_women_bridge_gender_gap_in_elective_positions_during_2027GE,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000147,governance,"IEBC condemns violence and disruption of voting process witnessed during byelections in Kasipul, Mbeere and Malava6th Dec 2025","The Commission noted with grave concern the incidents of violence, intimidation, and disruption reported in parts of the country during the 27th November, 2025 by-elections and condemned in the strongest terms possible the acts of violence, hooliganism and lawlessness experienced in some electoral areas. Chairperson Erastus Edung Ethekon, HSC noted that the acts of violence violated Article 81(e) of the Constitution of Kenya, 2010, which requires that elections be free from violence, intimidation, improper influence, or corruption and undermined the principles of Article 86 on the conduct of simple, accurate, verifiable, secure, accountable, and transparent elections. “Elections are a democratic exercise, and no individual or group has the right to compromise the peace, safety, or integrity of the process. We are working closely with security agencies to ensure swift action against any perpetrators. It is important that all political actors must uphold the principles of peaceful participation and respect for the rule of law,” said Ethekon. During the just concluded by-election, the percentage of voter turnout by each the 5 constituencies and Baring’o county was commendable. Baring’o Senate election had 25.97% voter turnout, Member of National Assembly (MNA) for Magarini (34.7%), Mbeere North (61.9%), Malava (46.26%), Ugunja (25%), Kasipul (46.4%) and Banissa (35.7%). The Chairperson urged the voters to come out in large numbers to vote noting that their vote was their voice and that participation in the polling process strengthens Kenya’s democracy and every ballot contributes to a transparent and credible outcome. The Commission also pronounced itself on misinformation that circulated claims alleging ballot stuffing in some polling stations. “These claims are false, unfounded, and intended to mislead the public. All polling stations operated under strict procedures that included the presence of agents from participating political parties, accredited observers and security personnel. Every ballot issued corresponded to a verified voter, and all processes remained open to scrutiny. “The public should always rely on official communication from the Commission and refrain from sharing unverified information that would undermine public confidence in the electoral process. The Commission remains committed to delivering a transparent, peaceful, and credible by-election. I thank all voters, officials, agents, and observers for their continued cooperation. Violence and intimidation have no place in our democracy. We call on security agencies to act firmly where breaches occur.",en,"https://www.iebc.or.ke/news/?IEBC_condemns_violence_and_disruption_of_voting_process_witnessed_during_byelections_in_Kasipul,_Mbeere_and_Malava",,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000149,governance,IEBC develops Strategic Communication Plan to align with new trends and enhance delivery of electoral information4th Dec 2025,"The Commission, supported by the Electoral Law and Governance Institute for Africa (ELGIA), reviewed the enhanced Strategic Communication Plan to guide the effective dissemination of electoral information, strengthen stakeholder confidence and keep pace with emerging communication trends, technologies, and lessons learned over the years. Commission Chairperson Erastus Edung Ethekon, HSC accompanied by fellow Commissioners during the workshop, emphasized that this strategic review reflects the Commission’s deliberate and focused steps to enhance its communication. “Developing the enhanced Strategic Communication Plan at this time is critical. With new technologies, the growing influence of digital platforms, and rising challenges such as misinformation, this revision allows the Commission to strengthen its communication with both internal and external stakeholders,” said Chairperson Ethekon. A robust communication framework will enable the Commission to address challenges before they escalate and maintain credibility, inclusivity, and a shared sense of purpose within the organization. It also aims to improve internal communication so that all staff members move forward with common understanding and unity of purpose. Dr. Alutalala Mukhwana who is the Chairperson of the Voter Education, Partnerships, Communications, and Stakeholder Engagement Committee, highlighted that the main challenge in communication is being able to harness collective experiences to determine the right moments for Independent Electoral and Boundaries Commission(IEBC) on when? how and what to communicate. “For too long, we have relied on a enhanced Strategic Communication Plan from 2013 which is now outdated in today’s fast-evolving digital age. Persisting with this old framework would be like driving the nation’s democratic vehicle into a thick fog at Mai Mahiu with dimmed headlights,” remarked Dr. Alutalala. The Chairperson noted that from the Post-ElectionEvaluation (PEE) Report, especially the Observers’ reports, it was Communication that was picked out as an area that required improvement and in today’s fast-paced information environment, how the Commission communicate shapes how people perceive IEBC and the confidence they have in the institution. It’s not just about issuing press statements or appearing in the media — it’s about staying engaged, being transparent, and managing our reputation with consistency and honesty. That’s why strong and proactive communication is so critical in realizing our vision as a Commission. “Developing the enhanced Strategic Communication Plan couldn’t have come at a better time. With new technologies, the growing influence of digital platforms and challenges like misinformation, this review gives the Commission a chance to strengthen how it communicates to internally and externally stakeholders. A solid communication framework will not only help the Commission handle challenges before they escalate but also ensure it maintain credibility, inclusivity and a shared sense of purpose within the organization. It’s also about improving how we talk to each other internally — so that we all move in the same direction, with common understanding and unity of purpose. “By aligning our communication efforts with our core functions, we’ll improve the quality, timeliness, and impact of our messages — whether to the public, the media, or our partners. We’re not just updating a document — we’re shaping how IEBC tells its story, builds trust, and delivers on its mission to strengthen democracy in Kenya,” said Ethekon. Felix Odhiambo, the Executive Director of ELGIA, commended IEBC Commissioners on how speedy they hit the ground upon their inductions over three months ago by identifying five areas that needed immediate support being legal reforms, strategic communication, boundaries review, voter education and voter registration. “I’m happy to report that there has been remarkable progress in four out of the five areas (save for Boundaries Delimitation). Feedback received from Kenyans in our interactions and development partners is positive underlining the robust and good improvement and lets us keep up the momentum. This team will interact and enrich the draft, subject it to external validation to make it better and hopefully IEBC Plenary will adopt the enhanced Strategic Communication Plan.",en,https://www.iebc.or.ke/news/?IEBC_develops_Strategic_Communication_Plan_to_align_with_new_trends_and_enhance_delivery_of_electoral_information,,emergency,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000150,governance,IEBC undertakes capacity building for Training of Trainers ahead of by-elections4th Dec 2025,"The Commission trained Trainers of Trainers (ToTs) for the 27th November 2025 by-elections. Opening the training on behalf of the Chairperson, the Vice Chairperson Fahima Araphat Abdallah, OGW encouraged participants to continue with the same spirit and zeal of ensuring the delivery of free, fair and credible elections in the country. This will not only enhance public trust, but also strengthen Kenya’s democracy. Further, she urged poll officials to ensure all activities are guided by the rule of law and to involve stakeholders in the relevant activities to ensure a seamless electoral process. Commissioner Ann Nderitu, Chairperson of Electoral Operations Committee, requested the participants to be committed during the training as their engagement would automatically affect how the upcoming by elections are conducted and perceived by the public. Commission Secretary/CEO Marjan Hussein Marjan observed that training of poll officials remains a central pillar of quality in electoral service delivery. He also noted that during the training, attention was given to operational preparedness; pre-polling, polling and post polling activities; polling procedures, use of electronic voter identification, result management and adherence to legal and regulatory frameworks.",en,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000151,governance,"IEBC ready to conduct by-elections, reaches out to candidates to hold peaceful campaigns and meetings4th Dec 2025","The Commission has come out to assure the country that plans for the 29th November, 2005 By-Elections in 22 Electoral areas. Speaking while addressing the media at Anniversary towers, Chairperson Erastus Edung Ethekon assured the country that the forthcoming By elections will be free fair and accountable. “The IEBC has finalized key activities, including the recruitment and training of polling officials, and the deployment of logistical support teams across all electoral areas. Dispatch of election materials is ongoing and will be completed in good time for the polls” said Ethekon. Pursuant to the provisions of Article 81 of the Constitution, the Commission is required to conduct free and fair elections devoid of violence, intimidation, improper influence, or corruption. The Commission also issued a stern warning to perpetrators of violence that, the Commission will invoke the law, that gives a number of actions that can be taken by the Commission against the perpetrators of electoral violence. In a bid to address the security challenges in some of the electoral areas, the commission held a joint meeting with National Police Service and National Cohesion and Integration Commission (NCIC)and issued a joint statement to reaffirm their joint commitment to delivering peaceful, transparent, and credible by-elections that reflect the will of the people and uphold the integrity of Kenya’s democratic institutions. Pursuant to these provisions, and informed by the prevailing security situation, the Commission in collaboration with the NPS and NCIC called upon the Political Parties and Candidates to conduct peaceful campaigns and strictly adhere to their campaign schedules and the Electoral Code of Conduct. The Commission went ahead to summon two candidates in the Kaipul by election to face the code of conduct enforcement committee on their possible involvement in security challenges being witnessed in the Constituency. Any breach SHALL attract sanctions as prescribed in the available legislative framework. The Commission Chairperson assured the nation that all critical activities for the by-elections are on course, including the recruitment and training of polling officials, the ongoing dispatch of election materials, all set to be completed ahead of polling day. Following rising political tensions and violence, particularly in Kasipul, the IEBC has intensified coordination with the National Police Service (NPS) and the National Cohesion and Integration Commission (NCIC), issuing a joint statement to assure Kenyans of robust security arrangements to guarantee the integrity of the upcoming elections. Violence. IEBC has condemned electoral violence and warned it will take stern action, including campaign suspensions and issuing summons to enforce the Electoral Code of Conduct. This week, two candidates from Kasipul constituency were summoned to appear before the Commission’s code of conduct enforcement committee to answer for their possible involvement in violent incidents. Any breach of the code will attract strict sanctions as prescribed by law. The Commission urges all political parties and candidates to run peaceful campaigns, adhere to officially scheduled campaign times, and strictly follow the Electoral Code of Conduct. The chairman encouraged Voters to turn out in large numbers and elect leaders of their choice in the By- election areas. The chairperson reiterated the Commission’s resolve to uphold Kenya’s constitutional mandate and guaranteed a free, fair, and peaceful elections.",en,"https://www.iebc.or.ke/news/?IEBC_ready_to_conduct_by-elections,_reaches_out_to_candidates_to_hold_peaceful_campaigns_and_meetings",,high,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000153,governance,IEBC joins inter agency forum on data sharing framework to support Continuous Voter Registration exercise11th Nov 2025,"The Commission participated in an interagency meeting to explore Data Sharing framework strategies that will support the ongoing Voter Registration (CVR) exercise. The team seeks to develop a collaborative framework and draft a Memorandum of Understanding (MoU) between the IEBC and the State Department of Immigration and Citizen Services for secure and lawful data sharing. This should cover access to data on national Identity Cards and Passports, Integrated Population Registration System (IPRS), Records of deceased persons and other relevant datasets for the purpose of updating the Register of Voters. The IEBC team was led by Director Electoral Operations Moses Sunkuli, Director Legal Services (DLS) Chrispine Owiye and Director Information Communication Technology (DICT) Michael Ouma. Speaking during the event, Sunkuli reiterated that the CVR exercise is a vital step in ensuring that every eligible Kenyan has the opportunity to participate in shaping the country’s future through democratic elections. The exercise is particularly directed towards young people who have recently attained 18 years, and all citizens who have not yet registered or need to update their voter information. NRB Secretary Dr Chrstopher Wanjau and team leader said the bureau targets to register over 6.7 million Kenyans by 2027. “We produce National Identity Cards every day and it would be ideal for the IEBC staff to seize the opportunity and have close proximity to the youth, who visit our Bureau offices to collect IDs, to register them straight away,” said Wanjau. The Bureau also confirmed that thousands of ID cards that have not been collected from their offices and sought collaboration and teamwork to whip up citizens to collect them. The meeting agreed to form join secretariat to actualize an API to IPRS Integrated Population Registration System that will come in handy in the pre-registration module.",en,https://www.iebc.or.ke/news/?IEBC_joins_inter_agency_forum_on_data_sharing_framework_to_support_Continuous_Voter_Registration_exercise,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000155,governance,IEBC undertakes capacity building for Commissioners to enhance understanding of polling process ahead of by-elections11th Nov 2025,"The Commission undertook capacity building for Chairperson, Vice Chairperson and members of the Commission on electoral processes in a special workshop hosted in Mombasa.. The capacity building session, organized by the Directorate of Electoral Operations through the Electoral Training Departmen, was meant to enlighten the Commissioners to diligently deliver on IEBC Constitutional mandate, one of them being the forthcoming 24 by-elections set to be conducted on 27th November 2025 across the country. Commission Secretary/CEO Marjan Hussein Marjan emphasised the importance of Commissioners understanding the electoral process.. “We’re now delving into the mechanics of our work: how elections and referenda are conducted, how voter registration is managed, how technology enhances these processes and how all these elements combine to ensure credible elections.”. Commissioner Anne Nderitu, CBS who is the Chairperson of the Electoral Operations Committee, encouraged the trainees to carefully interrogate the presentations as it is the backbone of election management. She emphasized that the Commission has a rich knowledge base to deliver the tailored content.. During the closing ceremony, the Chairperson Erastus Edung Ethekon, HSC expressed satisfaction with the Commission’s internal trainers. He encouraged the CEO to institutionalize a knowledge management centre to facilitate ongoing knowledge transfer and experience sharing within the Commission.. Further, the Chairperson urged the Commission to expand training to external stakeholders in the electoral sector, ensuring they remain well-informed and actively engaged with the electoral sub-system.. The customised training was designed to equip the Commissioners with hands-on knowledge and experience in electoral-legal framework, voter registration, conduct of elections, results management, election technology, stakeholder engagement, communication among others. These initiatives underscore the Commission’s dedication to enhance public trust and strengthen Kenya’s democracy.",en,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Commissioners_to_enhance_understanding_of_polling_process_ahead_of_by-elections,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000157,governance,IEBC engages Bunge la Mwananchi to sensitise members to support ongoing Continuous Voter Registration exercise6th Nov 2025,"Independent Electoral and Boundaries Commission IEBC) led by Vice Chairperson Fahima Araphat Abdallah, OGW, interacted with the grassroots voice of the people, Bunge La Mwananchi, in a meeting under the theme “Your Participation is not an Option, it is Your Patriotic Duty!” The Commission praised the crucial civic work of Bunge La Mwananchi (The People’s Parliament), acknowledging their presence across 36 counties and their call for youth to register and participate in democratic processes. The Vice Chairperson Fahima observed that challenge is ringing across the Republic: “You have waited long enough... I urge you to come out in large numbers to fulfill your constitutional mandate.”“Your ID is not a card. Its your POWER!”, she implored. The Bunge La Mwananchi Chairman, voiced his concern on the low registration especially by the youth and pledged to collaborate and implore them to register. IEBC committed to free, fair and credible elections, while Bunge La Mwananchi was ready to partner with the Commission through an MoU for mobilization.",en,https://www.iebc.or.ke/news/?IEBC_engages_Bunge_la_Mwananchi_to_sensitise_members_to_support_ongoing_Continuous_Voter_Registration_exercise,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000160,governance,"IEBC meets Amnesty International, discusses integrity and protection of human rights in electoral process27th Oct 2025","The Commission hosted a delegation from the Amnesty International led by its Executive Director, Irungu Houghton. The meeting discussed possible areas of collaboration including promotion of electoral integrity, protection of human rights and enhancement of voter participation in electoral processes. IEBC Chairperson Erastus Ethekon assured the delegation that the Commission is strengthening electoral integrity through key initiatives including internal reforms, legal reviews and stakeholder engagements. On his part, the Amnesty International Executive Director, Hughton Irungu, committed to support and work closely with the Commission, especially in the areas of human rights protection and public participation in electoral processes.",en,"https://www.iebc.or.ke/news/?IEBC_meets_Amnesty_International,_discusses_integrity_and_protection_of_human_rights_in_electoral_process",,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000167,governance,IEBC scoops the Best Independent Commission Stand Award at the 2025 Nairobi International Trade Fair20th Oct 2025,"The Commission participated in this year’s Nairobi International Trade Fair that was open from 29th September to 5th October 2025 at the Jamhuri Park Showground. This is one of the opportunistic events that the Commission uses to showcase its services to the public. This year, among the services that were offered at the IEBC stand included registration of voters and voter education. Many visitor walked in the IEBC exhibition stand and got the opportunity to learn more about elections and their participation in the election process. The stand won the Best Independent Commission Stand Award with Nairobi County Elections Manager (CEM) Albert Gogo at hand to receive the award on behalf of the Commission Chairoerson from H.E President William Samoei Ruto. “Hongera IEBC Join us in celebrating the Best Independent Commission Stand Award at the 2025 Nairobi International Trade Fair!” Besides learning about elections and their participation, the visitors took the chance to register as new voters or transfer their particulars to polling stations of their choice and also confirmed their status of registration.",en,https://www.iebc.or.ke/news/?IEBC_scoops_the_Best_Independent_Commission_Stand_Award_at_the_2025_Nairobi_International_Trade_Fair,,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000168,governance,"IEBC develops Medium-Term Expenditure Framework, pledges to observe prudent financial planning and accountability20th Oct 2025","The Commission led by Chairperson Erastus Edung Ethekon, HSC, convened at the serane Sawela Lodges in Naivasha from 22nd to 26th September 2025 to develop its Medium-Term Expenditure Framework (MTEF) for the financial years 2026/27, 2027/28, and 2028/29. The Chaiperson observed that at the heart of the budget preparation process is a commitment to prudent financial planning, expenditure and accountability guaranteeing value for money while enhancing service delivery. While opening the workshop, Ethekon noted: “History reminds us that credible elections are not born on Election Day. They are built here in strategic meetings like this, where planning meets responsibility.” The Chairperson underscored the need for integrity in budgeting and to help the country manage election costs by optimizing scarce resources without compromising quality. “When we work on these numbers, they must not be arbitrary. Every proposal must be realistic, rational and aligned with our institutional goals. The budget we shape here is not just about figures it is the blueprint for building trust, credibility and confidence in our electoral process,” said Ethekon. The Commission’s Vice-Chairperson, Ms. Fahima Araphat Abdallah, OGW, who chairs the Finance & Procurement Committee, emphasized that the workshop marks the foundation of financial planning and electoral readiness for the next three years. She emphasized on the need to create a budget that complies with National Treasury circular, supports IEBC operations, reflects economic realities, and upholds the Commission’s constitutional mandate. The 10th August 2027 General Election falls within the current MTEF and the Commission has begun engaging the National Treasury as well as committees of parliament to ensure timely planning, allocation and disbursement of funds for the preparation and management of elections.",en,"https://www.iebc.or.ke/news/?IEBC_develops_Medium-Term_Expenditure_Framework,_pledges_to_observe_prudent_financial_planning_and_accountability",,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000170,governance,"IEBC meets Political Parties Liaison Committee to enhance collaboration, provides update on conduct of by-elections19th Oct 2025","The Commission led by Chairman Erastus Ethekon and supported by Elgia Afric held an introductory meeting with the Political Parties Liaison Committee (PPLC). The PPLC serves as a platform for dialogue and collaboration between the Commission and the Office of the Registrar of Political Parties, in accordance with paragraph 9(2) of the Second Schedule of the IEBC Act, Cap 7C, and section 38 of the Political Parties Act, Cap 7D. The Commission’s engagement with the PPLC aimed to enhance collaboration by introducing the Commission to political parties, providing an update on preparations for the upcoming by-elections, sharing plans and timelines for the commencement of Continuous Voter Registration and discussing structured modalities for future interactions between the Commission and political parties.. “We come together not as separate entities but as partners united by a common responsibility to protect the will of the Kenyan people through credible, peaceful and inclusive elections,” said Ethekon. Ethekon observed that since the Commission came onboard, it had been on a significant learning journey by engaging stakeholders. “We began by meeting the Steering Committee of the PPLC, recognizing that every political party, regardless of size, plays a crucial role in fostering public trust in the electoral process. Hence, today’s plenary meeting is of great importance,” he noted. Commissioner MaryKaren Sorobit, Chairperson of the Legal Compliance and Political Liaison Committee, welcomed representatives from all political parties to the meeting. “Your presence emphasizes the importance of partnership in safeguarding the credibility and integrity of our elections,” she remarked. Commissioner Marykaren emphasized that the meeting aims to establish a framework for a sustained partnership. Evans Misati, the Chairperson of the PPLC, highlighted the invaluable role of the committee in promoting dialogue, building consensus and promoting political tolerance. This is particularly crucial as the country gears up for the upcoming by-elections and the launch of Continuous Voter Registration on Monday, alongside other significant functions of the Commission that will take place in the near future. Ms. Sophia Sitati, Ag. Registrar of Political Parties, called upon the three institutions to collaborate continuously to ensure that democracy is strengthened through coordinated efforts, transparent processes and inclusive participation. “As we look to the future, the voices of political parties are vital in shaping the quality and credibility of our elections. May you act as ambassadors of the Commission, promoting transparency, integrity and peaceful democratic participation within your parties and the broader public,” said Sitati. Marjan underscored that IEBC values the PPLC not merely as a statutory body or a formality but as an essential forum for strengthening Kenya’s democracy and good electoral governance.",en,"https://www.iebc.or.ke/news/?IEBC_meets_Political_Parties_Liaison_Committee_to_enhance_collaboration,_provides_update_on_conduct_of_by-elections",,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000173,governance,Commission targets 6.3 million new voters on resumption of Continuous Voter Registration exercise29th Sep 2025,"The Commission Chairperson, Erastus Edung Ethekon, has assured the public that IEBC is fully prepared and working diligently for the forthcoming by-elections as a precursor to the 2027 General Election. He emphasized that preparations for the by-elections are on course. On resumption of Continuous Voter Registration, the Chairperson stated that the Commission aims to enlist 6.3 million new eligible voters, 70 percent of whom are youth. This assurance came during his appearance before the Parliamentary Accounts Committee, led by Butere Member of the National Assembly Hon. Tindi Mwale, where the Commission had been invited to respond to the Auditor General’s report on Account of the National Government for the Financial year ended 30th June 2023. The Chairperson also pledged to maintain close collaboration with the leadership of both houses of Parliament and the various committees, as well as other stakeholders. “We have an open-door policy and remain committed to working closely with the leadership of both houses of Parliament and all progressive Kenyans to enhance our electoral processes and voter experience,” said Ethekon.",en,https://www.iebc.or.ke/news/?Commission_targets_6.3_million_new_voters_on_resumption_of_Continuous_Voter_Registration_exercise,,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000177,governance,"IEBC identifies, tutors Training of Trainers ahead of national launch of Continuous Voter Registration exercise19th Sep 2025","The Commission Secretary/CEO Hussein Marjan Hussein, MBS, on 9th September, 2025 opened the National Training of Trainers (ToTs) workshop for the Continuous Voter Registration (CVR). Training program, was tailor made in preparation for the resumption of the CVR exercise, which will launched in Kajiado County on 29th September, 2025. “As we formally begin the Training of Trainers for the upcoming Continuous Voter Registration exercise, this workshop marks a pivotal step in the Commission’s journey toward delivering a credible and inclusive 2027 General Election,” he said. According to Article 88(4)(b) of the Constitution of Kenya, the Independent Electoral and Boundaries Commission is mandated to conduct continuous voter registration and regularly revise the voter register. This is not a discretionary task; it is a constitutional and legal duty that we must execute with both urgency and excellence. This training was not merely a scheduled event but it represented a strategic investment in the credibility of Kenya’s democracy. He urged participants to uphold integrity. “Integrity is not a suggestion, it is a condition of service,” said Marjan. The CEO emphasized that every decision and action must reflect the highest standards of honesty, impartiality and professionalism, as public trust in this institution is earned and is a collective responsibility. The training workshop addressed all aspects of the CVR process, from operational procedures to the technical details of the new Kenya Integrated Election Management System’s (KIEMS) voter registration module. The approach targeted to ensure consistency and standardization of electoral operations across all levels and offices of the Commission. Additionally, it will facilitate a uniform application of electoral laws, procedures, and technologies while enhancing preparedness and risk management for the CVR exercise. This training program is designed for both field Registration Officers and headquarters staff. The Master Trainers, responsible for developing the training content, will act as the lead trainers for the (ToTs) program. Afterwards, the ToTs will train registration officers in the to prepare for the resumption of the CVR exercise. The objective is to ensure that all levels of the Commission are fully equipped and ready for the start of the Continuous Voter Registration (CVR) process.",en,"https://www.iebc.or.ke/news/?IEBC_identifies,_tutors_Training_of_Trainers_ahead_of_national_launch_of_Continuous_Voter_Registration_exercise",,medium,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
psa_2026_000180,governance,"IEBC pays courtesy call on Prime Cabinet Secretary, discusses progress and priorities in preparation for 2027 GE19th Sep 2025","IEBC, led by Chairperson Erastus Ethekon, HSC, paid a courtesy call on the Prime Cabinet Secretary and Cabinet Secretary for Foreign and Diaspora Affairs, H.E. Dr. Hon Musalia W Mudavadi, EGH, at his office. IEBC Chairperson Erastus Ethekon, HSC conveyed warm regards to the Office of the Prime Cabinet Secretary and Cabinet Secretary for Foreign and Diaspora Affairs, while highlighting the Commission’s progress and priorities as it prepares for the 2027 General Election. He noted that since assuming office, the Commission has undergone a comprehensive induction process that equipped its members with the skills required to deliver credible elections. To enhance efficiency, roles have been distributed among commissioners, each heading a committee aligned to the institution’s mandate. The Chairperson further underscored the Commission’s commitment to stakeholder engagement, citing recent consultations with the heads of missions at the British High Commission, the Media Council of Kenya, civil society organizations, security stakeholders in Mombasa, the Judicial Service Commission and the Head of Public Service. Others were the Cabinet Secretary to the Treasury, the Political Parties Liaison Committee, the National Cohesion and Integration Commission, the British High Commissioner, the UNDP Resident Representative, and other governance partners. These engagements, he explained, have been critical in fostering inclusivity and building synergies for free, fair, credible, and peaceful elections. He also emphasized the importance of collaboration with the Ministry of Foreign and Diaspora Affairs in engaging diaspora voters through voter registration and civic education. Additionally, he appealed for whole-ofgovernment support, particularly in the timely and adequate resourcing of the Commission. This, he noted, would ensure smooth operations, robust civic education, enhanced security measures, and strengthened inter-agency coordination. The Chairperson disclosed that the Commission has sought concurrence from the Prime Cabinet Secretary and the Cabinet Secretary for Foreign and Diaspora Affairs to allow the United Nations Development Programme (UNDP) to extend support to the Commission. This will be preceded by a Needs Assessment Mission aimed at identifying priority areas where the UN and development partners can provide coordinated and timely electoral assistance, in line with the electoral cycle approach. “As a Commission, we are determined to deliver credible elections, but this requires adequate resourcing, strong partnerships, and timely support across government and with our development partners,” said Chairperson. Mudavadi congratulated the commissioners for their appointment and told them that serving Independent Electoral and Boundaries Commission(IEBC) was a privilege. He asked the commissioners to serve with humility, resilience and forthrightness. “Do not compromise on your independence as an EMB. Ensure you live up to the expectations of the Kenyan people by conducting free, fair, and credible elections,” said Mudavadi. He assured the Commission of his office’s support and facilitation in meeting its requirements, particularly in matters relating to engagement with the diaspora community. In particular, the PCS assured IEBC of his support in accessing, enhancing and optimizing diaspora participation in electoral process; and in liasing with the relevant state and non state actors, including international community, in raising requisite resource support.",en,"https://www.iebc.or.ke/news/?IEBC_pays_courtesy_call_on_Prime_Cabinet_Secretary,_discusses_progress_and_priorities_in_preparation_for_2027_GE",,low,Independent Electoral and Boundaries Commission,"{""adapter"": ""generic_html""}"
